seatID,section,sectionNumber,rowNumber,seatNumber,seasonPrice,groupPrice,singlePrice
37033,25,2,12,23,12,12.600000000000001,13.799999999999999
37034,25,3,1,1,12,12.600000000000001,13.799999999999999
37035,25,3,1,2,12,12.600000000000001,13.799999999999999
37036,25,3,1,3,12,12.600000000000001,13.799999999999999
37037,25,3,1,4,12,12.600000000000001,13.799999999999999
37038,25,3,1,5,12,12.600000000000001,13.799999999999999
37039,25,3,1,6,12,12.600000000000001,13.799999999999999
37040,25,3,1,7,12,12.600000000000001,13.799999999999999
37041,25,3,1,8,12,12.600000000000001,13.799999999999999
37042,25,3,1,9,12,12.600000000000001,13.799999999999999
37043,25,3,1,10,12,12.600000000000001,13.799999999999999
37044,25,3,1,11,12,12.600000000000001,13.799999999999999
37045,25,3,1,12,12,12.600000000000001,13.799999999999999
37046,25,3,1,13,12,12.600000000000001,13.799999999999999
37047,25,3,1,14,12,12.600000000000001,13.799999999999999
37048,25,3,1,15,12,12.600000000000001,13.799999999999999
37049,25,3,1,16,12,12.600000000000001,13.799999999999999
37050,25,3,1,17,12,12.600000000000001,13.799999999999999
37051,25,3,1,18,12,12.600000000000001,13.799999999999999
37052,25,3,1,19,12,12.600000000000001,13.799999999999999
37053,25,3,1,20,12,12.600000000000001,13.799999999999999
37054,25,3,1,21,12,12.600000000000001,13.799999999999999
37055,25,3,1,22,12,12.600000000000001,13.799999999999999
37056,25,3,1,23,12,12.600000000000001,13.799999999999999
37057,25,3,1,24,12,12.600000000000001,13.799999999999999
37058,25,3,2,1,12,12.600000000000001,13.799999999999999
37059,25,3,2,2,12,12.600000000000001,13.799999999999999
37060,25,3,2,3,12,12.600000000000001,13.799999999999999
37061,25,3,2,4,12,12.600000000000001,13.799999999999999
37062,25,3,2,5,12,12.600000000000001,13.799999999999999
37063,25,3,2,6,12,12.600000000000001,13.799999999999999
37064,25,3,2,7,12,12.600000000000001,13.799999999999999
37065,25,3,2,8,12,12.600000000000001,13.799999999999999
37066,25,3,2,9,12,12.600000000000001,13.799999999999999
37067,25,3,2,10,12,12.600000000000001,13.799999999999999
37068,25,3,2,11,12,12.600000000000001,13.799999999999999
37069,25,3,2,12,12,12.600000000000001,13.799999999999999
37070,25,3,2,13,12,12.600000000000001,13.799999999999999
37071,25,3,2,14,12,12.600000000000001,13.799999999999999
37072,25,3,2,15,12,12.600000000000001,13.799999999999999
37073,25,3,2,16,12,12.600000000000001,13.799999999999999
37074,25,3,2,17,12,12.600000000000001,13.799999999999999
37075,25,3,2,18,12,12.600000000000001,13.799999999999999
37076,25,3,2,19,12,12.600000000000001,13.799999999999999
37077,25,3,2,20,12,12.600000000000001,13.799999999999999
37078,25,3,2,21,12,12.600000000000001,13.799999999999999
37079,25,3,2,22,12,12.600000000000001,13.799999999999999
37080,25,3,2,23,12,12.600000000000001,13.799999999999999
37081,25,3,2,24,12,12.600000000000001,13.799999999999999
37082,25,3,3,1,12,12.600000000000001,13.799999999999999
37083,25,3,3,2,12,12.600000000000001,13.799999999999999
37084,25,3,3,3,12,12.600000000000001,13.799999999999999
37085,25,3,3,4,12,12.600000000000001,13.799999999999999
37086,25,3,3,5,12,12.600000000000001,13.799999999999999
37087,25,3,3,6,12,12.600000000000001,13.799999999999999
37088,25,3,3,7,12,12.600000000000001,13.799999999999999
37089,25,3,3,8,12,12.600000000000001,13.799999999999999
37090,25,3,3,9,12,12.600000000000001,13.799999999999999
37091,25,3,3,10,12,12.600000000000001,13.799999999999999
37092,25,3,3,11,12,12.600000000000001,13.799999999999999
37093,25,3,3,12,12,12.600000000000001,13.799999999999999
37094,25,3,3,13,12,12.600000000000001,13.799999999999999
37095,25,3,3,14,12,12.600000000000001,13.799999999999999
37096,25,3,3,15,12,12.600000000000001,13.799999999999999
37097,25,3,3,16,12,12.600000000000001,13.799999999999999
37098,25,3,3,17,12,12.600000000000001,13.799999999999999
37099,25,3,3,18,12,12.600000000000001,13.799999999999999
37100,25,3,3,19,12,12.600000000000001,13.799999999999999
37101,25,3,3,20,12,12.600000000000001,13.799999999999999
37102,25,3,3,21,12,12.600000000000001,13.799999999999999
37103,25,3,3,22,12,12.600000000000001,13.799999999999999
37104,25,3,3,23,12,12.600000000000001,13.799999999999999
37105,25,3,3,24,12,12.600000000000001,13.799999999999999
37106,25,3,4,1,12,12.600000000000001,13.799999999999999
37107,25,3,4,2,12,12.600000000000001,13.799999999999999
37108,25,3,4,3,12,12.600000000000001,13.799999999999999
37109,25,3,4,4,12,12.600000000000001,13.799999999999999
37110,25,3,4,5,12,12.600000000000001,13.799999999999999
37111,25,3,4,6,12,12.600000000000001,13.799999999999999
37112,25,3,4,7,12,12.600000000000001,13.799999999999999
37113,25,3,4,8,12,12.600000000000001,13.799999999999999
37114,25,3,4,9,12,12.600000000000001,13.799999999999999
37115,25,3,4,10,12,12.600000000000001,13.799999999999999
37116,25,3,4,11,12,12.600000000000001,13.799999999999999
37117,25,3,4,12,12,12.600000000000001,13.799999999999999
37118,25,3,4,13,12,12.600000000000001,13.799999999999999
37119,25,3,4,14,12,12.600000000000001,13.799999999999999
37120,25,3,4,15,12,12.600000000000001,13.799999999999999
37121,25,3,4,16,12,12.600000000000001,13.799999999999999
37122,25,3,4,17,12,12.600000000000001,13.799999999999999
37123,25,3,4,18,12,12.600000000000001,13.799999999999999
37124,25,3,4,19,12,12.600000000000001,13.799999999999999
37125,25,3,4,20,12,12.600000000000001,13.799999999999999
37126,25,3,4,21,12,12.600000000000001,13.799999999999999
37127,25,3,4,22,12,12.600000000000001,13.799999999999999
37128,25,3,4,23,12,12.600000000000001,13.799999999999999
37129,25,3,4,24,12,12.600000000000001,13.799999999999999
37130,25,3,5,1,12,12.600000000000001,13.799999999999999
37131,25,3,5,2,12,12.600000000000001,13.799999999999999
37132,25,3,5,3,12,12.600000000000001,13.799999999999999
37133,25,3,5,4,12,12.600000000000001,13.799999999999999
37134,25,3,5,5,12,12.600000000000001,13.799999999999999
37135,25,3,5,6,12,12.600000000000001,13.799999999999999
37136,25,3,5,7,12,12.600000000000001,13.799999999999999
37137,25,3,5,8,12,12.600000000000001,13.799999999999999
37138,25,3,5,9,12,12.600000000000001,13.799999999999999
37139,25,3,5,10,12,12.600000000000001,13.799999999999999
37140,25,3,5,11,12,12.600000000000001,13.799999999999999
37141,25,3,5,12,12,12.600000000000001,13.799999999999999
37142,25,3,5,13,12,12.600000000000001,13.799999999999999
37143,25,3,5,14,12,12.600000000000001,13.799999999999999
37144,25,3,5,15,12,12.600000000000001,13.799999999999999
37145,25,3,5,16,12,12.600000000000001,13.799999999999999
37146,25,3,5,17,12,12.600000000000001,13.799999999999999
37147,25,3,5,18,12,12.600000000000001,13.799999999999999
37148,25,3,5,19,12,12.600000000000001,13.799999999999999
37149,25,3,5,20,12,12.600000000000001,13.799999999999999
37150,25,3,5,21,12,12.600000000000001,13.799999999999999
37151,25,3,5,22,12,12.600000000000001,13.799999999999999
37152,25,3,5,23,12,12.600000000000001,13.799999999999999
37153,25,3,5,24,12,12.600000000000001,13.799999999999999
37154,25,3,6,1,12,12.600000000000001,13.799999999999999
37155,25,3,6,2,12,12.600000000000001,13.799999999999999
37156,25,3,6,3,12,12.600000000000001,13.799999999999999
37157,25,3,6,4,12,12.600000000000001,13.799999999999999
37158,25,3,6,5,12,12.600000000000001,13.799999999999999
37159,25,3,6,6,12,12.600000000000001,13.799999999999999
37160,25,3,6,7,12,12.600000000000001,13.799999999999999
37161,25,3,6,8,12,12.600000000000001,13.799999999999999
37162,25,3,6,9,12,12.600000000000001,13.799999999999999
37163,25,3,6,10,12,12.600000000000001,13.799999999999999
37164,25,3,6,11,12,12.600000000000001,13.799999999999999
37165,25,3,6,12,12,12.600000000000001,13.799999999999999
37166,25,3,6,13,12,12.600000000000001,13.799999999999999
37167,25,3,6,14,12,12.600000000000001,13.799999999999999
37168,25,3,6,15,12,12.600000000000001,13.799999999999999
37169,25,3,6,16,12,12.600000000000001,13.799999999999999
37170,25,3,6,17,12,12.600000000000001,13.799999999999999
37171,25,3,6,18,12,12.600000000000001,13.799999999999999
37172,25,3,6,19,12,12.600000000000001,13.799999999999999
37173,25,3,6,20,12,12.600000000000001,13.799999999999999
37174,25,3,6,21,12,12.600000000000001,13.799999999999999
37175,25,3,6,22,12,12.600000000000001,13.799999999999999
37176,25,3,6,23,12,12.600000000000001,13.799999999999999
37177,25,3,6,24,12,12.600000000000001,13.799999999999999
37178,25,3,7,1,12,12.600000000000001,13.799999999999999
37179,25,3,7,2,12,12.600000000000001,13.799999999999999
37180,25,3,7,3,12,12.600000000000001,13.799999999999999
37181,25,3,7,4,12,12.600000000000001,13.799999999999999
37182,25,3,7,5,12,12.600000000000001,13.799999999999999
37183,25,3,7,6,12,12.600000000000001,13.799999999999999
37184,25,3,7,7,12,12.600000000000001,13.799999999999999
37185,25,3,7,8,12,12.600000000000001,13.799999999999999
37186,25,3,7,9,12,12.600000000000001,13.799999999999999
37187,25,3,7,10,12,12.600000000000001,13.799999999999999
37188,25,3,7,11,12,12.600000000000001,13.799999999999999
37189,25,3,7,12,12,12.600000000000001,13.799999999999999
37190,25,3,7,13,12,12.600000000000001,13.799999999999999
37191,25,3,7,14,12,12.600000000000001,13.799999999999999
37192,25,3,7,15,12,12.600000000000001,13.799999999999999
37193,25,3,7,16,12,12.600000000000001,13.799999999999999
37194,25,3,7,17,12,12.600000000000001,13.799999999999999
37195,25,3,7,18,12,12.600000000000001,13.799999999999999
37196,25,3,7,19,12,12.600000000000001,13.799999999999999
37197,25,3,7,20,12,12.600000000000001,13.799999999999999
37198,25,3,7,21,12,12.600000000000001,13.799999999999999
37199,25,3,7,22,12,12.600000000000001,13.799999999999999
37200,25,3,7,23,12,12.600000000000001,13.799999999999999
37201,25,3,7,24,12,12.600000000000001,13.799999999999999
37202,25,3,8,1,12,12.600000000000001,13.799999999999999
37203,25,3,8,2,12,12.600000000000001,13.799999999999999
37204,25,3,8,3,12,12.600000000000001,13.799999999999999
37205,25,3,8,4,12,12.600000000000001,13.799999999999999
37206,25,3,8,5,12,12.600000000000001,13.799999999999999
37207,25,3,8,6,12,12.600000000000001,13.799999999999999
37208,25,3,8,7,12,12.600000000000001,13.799999999999999
37209,25,3,8,8,12,12.600000000000001,13.799999999999999
37210,25,3,8,9,12,12.600000000000001,13.799999999999999
37211,25,3,8,10,12,12.600000000000001,13.799999999999999
37212,25,3,8,11,12,12.600000000000001,13.799999999999999
37213,25,3,8,12,12,12.600000000000001,13.799999999999999
37214,25,3,8,13,12,12.600000000000001,13.799999999999999
37215,25,3,8,14,12,12.600000000000001,13.799999999999999
37216,25,3,8,15,12,12.600000000000001,13.799999999999999
37217,25,3,8,16,12,12.600000000000001,13.799999999999999
37218,25,3,8,17,12,12.600000000000001,13.799999999999999
37219,25,3,8,18,12,12.600000000000001,13.799999999999999
37220,25,3,8,19,12,12.600000000000001,13.799999999999999
37221,25,3,8,20,12,12.600000000000001,13.799999999999999
37222,25,3,8,21,12,12.600000000000001,13.799999999999999
37223,25,3,8,22,12,12.600000000000001,13.799999999999999
37224,25,3,8,23,12,12.600000000000001,13.799999999999999
37225,25,3,8,24,12,12.600000000000001,13.799999999999999
37226,25,3,9,1,12,12.600000000000001,13.799999999999999
37227,25,3,9,2,12,12.600000000000001,13.799999999999999
37228,25,3,9,3,12,12.600000000000001,13.799999999999999
37229,25,3,9,4,12,12.600000000000001,13.799999999999999
37230,25,3,9,5,12,12.600000000000001,13.799999999999999
37231,25,3,9,6,12,12.600000000000001,13.799999999999999
37232,25,3,9,7,12,12.600000000000001,13.799999999999999
37233,25,3,9,8,12,12.600000000000001,13.799999999999999
37234,25,3,9,9,12,12.600000000000001,13.799999999999999
37235,25,3,9,10,12,12.600000000000001,13.799999999999999
37236,25,3,9,11,12,12.600000000000001,13.799999999999999
37237,25,3,9,12,12,12.600000000000001,13.799999999999999
37238,25,3,9,13,12,12.600000000000001,13.799999999999999
37239,25,3,9,14,12,12.600000000000001,13.799999999999999
37240,25,3,9,15,12,12.600000000000001,13.799999999999999
37241,25,3,9,16,12,12.600000000000001,13.799999999999999
37242,25,3,9,17,12,12.600000000000001,13.799999999999999
37243,25,3,9,18,12,12.600000000000001,13.799999999999999
37244,25,3,9,19,12,12.600000000000001,13.799999999999999
37245,25,3,9,20,12,12.600000000000001,13.799999999999999
37246,25,3,9,21,12,12.600000000000001,13.799999999999999
37247,25,3,9,22,12,12.600000000000001,13.799999999999999
37248,25,3,9,23,12,12.600000000000001,13.799999999999999
37249,25,3,9,24,12,12.600000000000001,13.799999999999999
37250,25,3,10,1,12,12.600000000000001,13.799999999999999
37251,25,3,10,2,12,12.600000000000001,13.799999999999999
37252,25,3,10,3,12,12.600000000000001,13.799999999999999
37253,25,3,10,4,12,12.600000000000001,13.799999999999999
37254,25,3,10,5,12,12.600000000000001,13.799999999999999
37255,25,3,10,6,12,12.600000000000001,13.799999999999999
37256,25,3,10,7,12,12.600000000000001,13.799999999999999
37257,25,3,10,8,12,12.600000000000001,13.799999999999999
37258,25,3,10,9,12,12.600000000000001,13.799999999999999
37259,25,3,10,10,12,12.600000000000001,13.799999999999999
37260,25,3,10,11,12,12.600000000000001,13.799999999999999
37261,25,3,10,12,12,12.600000000000001,13.799999999999999
37262,25,3,10,13,12,12.600000000000001,13.799999999999999
37263,25,3,10,14,12,12.600000000000001,13.799999999999999
37264,25,3,10,15,12,12.600000000000001,13.799999999999999
37265,25,3,10,16,12,12.600000000000001,13.799999999999999
37266,25,3,10,17,12,12.600000000000001,13.799999999999999
37267,25,3,10,18,12,12.600000000000001,13.799999999999999
37268,25,3,10,19,12,12.600000000000001,13.799999999999999
37269,25,3,10,20,12,12.600000000000001,13.799999999999999
37270,25,3,10,21,12,12.600000000000001,13.799999999999999
37271,25,3,10,22,12,12.600000000000001,13.799999999999999
37272,25,3,10,23,12,12.600000000000001,13.799999999999999
37273,25,3,11,1,12,12.600000000000001,13.799999999999999
37274,25,3,11,2,12,12.600000000000001,13.799999999999999
37275,25,3,11,3,12,12.600000000000001,13.799999999999999
37276,25,3,11,4,12,12.600000000000001,13.799999999999999
37277,25,3,11,5,12,12.600000000000001,13.799999999999999
37278,25,3,11,6,12,12.600000000000001,13.799999999999999
37279,25,3,11,7,12,12.600000000000001,13.799999999999999
37280,25,3,11,8,12,12.600000000000001,13.799999999999999
37281,25,3,11,9,12,12.600000000000001,13.799999999999999
37282,25,3,11,10,12,12.600000000000001,13.799999999999999
37283,25,3,11,11,12,12.600000000000001,13.799999999999999
37284,25,3,11,12,12,12.600000000000001,13.799999999999999
37285,25,3,11,13,12,12.600000000000001,13.799999999999999
37286,25,3,11,14,12,12.600000000000001,13.799999999999999
37287,25,3,11,15,12,12.600000000000001,13.799999999999999
37288,25,3,11,16,12,12.600000000000001,13.799999999999999
37289,25,3,11,17,12,12.600000000000001,13.799999999999999
37290,25,3,11,18,12,12.600000000000001,13.799999999999999
37291,25,3,11,19,12,12.600000000000001,13.799999999999999
37292,25,3,11,20,12,12.600000000000001,13.799999999999999
37293,25,3,11,21,12,12.600000000000001,13.799999999999999
37294,25,3,11,22,12,12.600000000000001,13.799999999999999
37295,25,3,11,23,12,12.600000000000001,13.799999999999999
37296,25,3,12,1,12,12.600000000000001,13.799999999999999
37297,25,3,12,2,12,12.600000000000001,13.799999999999999
37298,25,3,12,3,12,12.600000000000001,13.799999999999999
37299,25,3,12,4,12,12.600000000000001,13.799999999999999
37300,25,3,12,5,12,12.600000000000001,13.799999999999999
37301,25,3,12,6,12,12.600000000000001,13.799999999999999
37302,25,3,12,7,12,12.600000000000001,13.799999999999999
37303,25,3,12,8,12,12.600000000000001,13.799999999999999
37304,25,3,12,9,12,12.600000000000001,13.799999999999999
37305,25,3,12,10,12,12.600000000000001,13.799999999999999
37306,25,3,12,11,12,12.600000000000001,13.799999999999999
37307,25,3,12,12,12,12.600000000000001,13.799999999999999
37308,25,3,12,13,12,12.600000000000001,13.799999999999999
37309,25,3,12,14,12,12.600000000000001,13.799999999999999
37310,25,3,12,15,12,12.600000000000001,13.799999999999999
37311,25,3,12,16,12,12.600000000000001,13.799999999999999
37312,25,3,12,17,12,12.600000000000001,13.799999999999999
37313,25,3,12,18,12,12.600000000000001,13.799999999999999
37314,25,3,12,19,12,12.600000000000001,13.799999999999999
37315,25,3,12,20,12,12.600000000000001,13.799999999999999
37316,25,3,12,21,12,12.600000000000001,13.799999999999999
37317,25,3,12,22,12,12.600000000000001,13.799999999999999
37318,25,3,12,23,12,12.600000000000001,13.799999999999999
37319,25,4,1,1,12,12.600000000000001,13.799999999999999
37320,25,4,1,2,12,12.600000000000001,13.799999999999999
37321,25,4,1,3,12,12.600000000000001,13.799999999999999
37322,25,4,1,4,12,12.600000000000001,13.799999999999999
37323,25,4,1,5,12,12.600000000000001,13.799999999999999
37324,25,4,1,6,12,12.600000000000001,13.799999999999999
37325,25,4,1,7,12,12.600000000000001,13.799999999999999
37326,25,4,1,8,12,12.600000000000001,13.799999999999999
37327,25,4,1,9,12,12.600000000000001,13.799999999999999
37328,25,4,1,10,12,12.600000000000001,13.799999999999999
37329,25,4,1,11,12,12.600000000000001,13.799999999999999
37330,25,4,1,12,12,12.600000000000001,13.799999999999999
37331,25,4,1,13,12,12.600000000000001,13.799999999999999
37332,25,4,1,14,12,12.600000000000001,13.799999999999999
37333,25,4,1,15,12,12.600000000000001,13.799999999999999
37334,25,4,1,16,12,12.600000000000001,13.799999999999999
37335,25,4,1,17,12,12.600000000000001,13.799999999999999
37336,25,4,1,18,12,12.600000000000001,13.799999999999999
37337,25,4,1,19,12,12.600000000000001,13.799999999999999
37338,25,4,1,20,12,12.600000000000001,13.799999999999999
37339,25,4,1,21,12,12.600000000000001,13.799999999999999
37340,25,4,1,22,12,12.600000000000001,13.799999999999999
37341,25,4,1,23,12,12.600000000000001,13.799999999999999
37342,25,4,1,24,12,12.600000000000001,13.799999999999999
37343,25,4,2,1,12,12.600000000000001,13.799999999999999
37344,25,4,2,2,12,12.600000000000001,13.799999999999999
37345,25,4,2,3,12,12.600000000000001,13.799999999999999
37346,25,4,2,4,12,12.600000000000001,13.799999999999999
37347,25,4,2,5,12,12.600000000000001,13.799999999999999
37348,25,4,2,6,12,12.600000000000001,13.799999999999999
37349,25,4,2,7,12,12.600000000000001,13.799999999999999
37350,25,4,2,8,12,12.600000000000001,13.799999999999999
37351,25,4,2,9,12,12.600000000000001,13.799999999999999
37352,25,4,2,10,12,12.600000000000001,13.799999999999999
37353,25,4,2,11,12,12.600000000000001,13.799999999999999
37354,25,4,2,12,12,12.600000000000001,13.799999999999999
37355,25,4,2,13,12,12.600000000000001,13.799999999999999
37356,25,4,2,14,12,12.600000000000001,13.799999999999999
37357,25,4,2,15,12,12.600000000000001,13.799999999999999
37358,25,4,2,16,12,12.600000000000001,13.799999999999999
37359,25,4,2,17,12,12.600000000000001,13.799999999999999
37360,25,4,2,18,12,12.600000000000001,13.799999999999999
37361,25,4,2,19,12,12.600000000000001,13.799999999999999
37362,25,4,2,20,12,12.600000000000001,13.799999999999999
37363,25,4,2,21,12,12.600000000000001,13.799999999999999
37364,25,4,2,22,12,12.600000000000001,13.799999999999999
37365,25,4,2,23,12,12.600000000000001,13.799999999999999
37366,25,4,2,24,12,12.600000000000001,13.799999999999999
37367,25,4,3,1,12,12.600000000000001,13.799999999999999
37368,25,4,3,2,12,12.600000000000001,13.799999999999999
37369,25,4,3,3,12,12.600000000000001,13.799999999999999
37370,25,4,3,4,12,12.600000000000001,13.799999999999999
37371,25,4,3,5,12,12.600000000000001,13.799999999999999
37372,25,4,3,6,12,12.600000000000001,13.799999999999999
37373,25,4,3,7,12,12.600000000000001,13.799999999999999
37374,25,4,3,8,12,12.600000000000001,13.799999999999999
37375,25,4,3,9,12,12.600000000000001,13.799999999999999
37376,25,4,3,10,12,12.600000000000001,13.799999999999999
37377,25,4,3,11,12,12.600000000000001,13.799999999999999
37378,25,4,3,12,12,12.600000000000001,13.799999999999999
37379,25,4,3,13,12,12.600000000000001,13.799999999999999
37380,25,4,3,14,12,12.600000000000001,13.799999999999999
37381,25,4,3,15,12,12.600000000000001,13.799999999999999
37382,25,4,3,16,12,12.600000000000001,13.799999999999999
37383,25,4,3,17,12,12.600000000000001,13.799999999999999
37384,25,4,3,18,12,12.600000000000001,13.799999999999999
37385,25,4,3,19,12,12.600000000000001,13.799999999999999
37386,25,4,3,20,12,12.600000000000001,13.799999999999999
37387,25,4,3,21,12,12.600000000000001,13.799999999999999
37388,25,4,3,22,12,12.600000000000001,13.799999999999999
37389,25,4,3,23,12,12.600000000000001,13.799999999999999
37390,25,4,3,24,12,12.600000000000001,13.799999999999999
37391,25,4,4,1,12,12.600000000000001,13.799999999999999
37392,25,4,4,2,12,12.600000000000001,13.799999999999999
37393,25,4,4,3,12,12.600000000000001,13.799999999999999
37394,25,4,4,4,12,12.600000000000001,13.799999999999999
37395,25,4,4,5,12,12.600000000000001,13.799999999999999
37396,25,4,4,6,12,12.600000000000001,13.799999999999999
37397,25,4,4,7,12,12.600000000000001,13.799999999999999
37398,25,4,4,8,12,12.600000000000001,13.799999999999999
37399,25,4,4,9,12,12.600000000000001,13.799999999999999
37400,25,4,4,10,12,12.600000000000001,13.799999999999999
37401,25,4,4,11,12,12.600000000000001,13.799999999999999
37402,25,4,4,12,12,12.600000000000001,13.799999999999999
37403,25,4,4,13,12,12.600000000000001,13.799999999999999
37404,25,4,4,14,12,12.600000000000001,13.799999999999999
37405,25,4,4,15,12,12.600000000000001,13.799999999999999
37406,25,4,4,16,12,12.600000000000001,13.799999999999999
37407,25,4,4,17,12,12.600000000000001,13.799999999999999
37408,25,4,4,18,12,12.600000000000001,13.799999999999999
37409,25,4,4,19,12,12.600000000000001,13.799999999999999
37410,25,4,4,20,12,12.600000000000001,13.799999999999999
37411,25,4,4,21,12,12.600000000000001,13.799999999999999
37412,25,4,4,22,12,12.600000000000001,13.799999999999999
37413,25,4,4,23,12,12.600000000000001,13.799999999999999
37414,25,4,4,24,12,12.600000000000001,13.799999999999999
37415,25,4,5,1,12,12.600000000000001,13.799999999999999
37416,25,4,5,2,12,12.600000000000001,13.799999999999999
37417,25,4,5,3,12,12.600000000000001,13.799999999999999
37418,25,4,5,4,12,12.600000000000001,13.799999999999999
37419,25,4,5,5,12,12.600000000000001,13.799999999999999
37420,25,4,5,6,12,12.600000000000001,13.799999999999999
37421,25,4,5,7,12,12.600000000000001,13.799999999999999
37422,25,4,5,8,12,12.600000000000001,13.799999999999999
37423,25,4,5,9,12,12.600000000000001,13.799999999999999
37424,25,4,5,10,12,12.600000000000001,13.799999999999999
37425,25,4,5,11,12,12.600000000000001,13.799999999999999
37426,25,4,5,12,12,12.600000000000001,13.799999999999999
37427,25,4,5,13,12,12.600000000000001,13.799999999999999
37428,25,4,5,14,12,12.600000000000001,13.799999999999999
37429,25,4,5,15,12,12.600000000000001,13.799999999999999
37430,25,4,5,16,12,12.600000000000001,13.799999999999999
37431,25,4,5,17,12,12.600000000000001,13.799999999999999
37432,25,4,5,18,12,12.600000000000001,13.799999999999999
37433,25,4,5,19,12,12.600000000000001,13.799999999999999
37434,25,4,5,20,12,12.600000000000001,13.799999999999999
37435,25,4,5,21,12,12.600000000000001,13.799999999999999
37436,25,4,5,22,12,12.600000000000001,13.799999999999999
37437,25,4,5,23,12,12.600000000000001,13.799999999999999
37438,25,4,5,24,12,12.600000000000001,13.799999999999999
37439,25,4,6,1,12,12.600000000000001,13.799999999999999
37440,25,4,6,2,12,12.600000000000001,13.799999999999999
37441,25,4,6,3,12,12.600000000000001,13.799999999999999
37442,25,4,6,4,12,12.600000000000001,13.799999999999999
37443,25,4,6,5,12,12.600000000000001,13.799999999999999
37444,25,4,6,6,12,12.600000000000001,13.799999999999999
37445,25,4,6,7,12,12.600000000000001,13.799999999999999
37446,25,4,6,8,12,12.600000000000001,13.799999999999999
37447,25,4,6,9,12,12.600000000000001,13.799999999999999
37448,25,4,6,10,12,12.600000000000001,13.799999999999999
37449,25,4,6,11,12,12.600000000000001,13.799999999999999
37450,25,4,6,12,12,12.600000000000001,13.799999999999999
37451,25,4,6,13,12,12.600000000000001,13.799999999999999
37452,25,4,6,14,12,12.600000000000001,13.799999999999999
37453,25,4,6,15,12,12.600000000000001,13.799999999999999
37454,25,4,6,16,12,12.600000000000001,13.799999999999999
37455,25,4,6,17,12,12.600000000000001,13.799999999999999
37456,25,4,6,18,12,12.600000000000001,13.799999999999999
37457,25,4,6,19,12,12.600000000000001,13.799999999999999
37458,25,4,6,20,12,12.600000000000001,13.799999999999999
37459,25,4,6,21,12,12.600000000000001,13.799999999999999
37460,25,4,6,22,12,12.600000000000001,13.799999999999999
37461,25,4,6,23,12,12.600000000000001,13.799999999999999
37462,25,4,6,24,12,12.600000000000001,13.799999999999999
37463,25,4,7,1,12,12.600000000000001,13.799999999999999
37464,25,4,7,2,12,12.600000000000001,13.799999999999999
37465,25,4,7,3,12,12.600000000000001,13.799999999999999
37466,25,4,7,4,12,12.600000000000001,13.799999999999999
37467,25,4,7,5,12,12.600000000000001,13.799999999999999
37468,25,4,7,6,12,12.600000000000001,13.799999999999999
37469,25,4,7,7,12,12.600000000000001,13.799999999999999
37470,25,4,7,8,12,12.600000000000001,13.799999999999999
37471,25,4,7,9,12,12.600000000000001,13.799999999999999
37472,25,4,7,10,12,12.600000000000001,13.799999999999999
37473,25,4,7,11,12,12.600000000000001,13.799999999999999
37474,25,4,7,12,12,12.600000000000001,13.799999999999999
37475,25,4,7,13,12,12.600000000000001,13.799999999999999
37476,25,4,7,14,12,12.600000000000001,13.799999999999999
37477,25,4,7,15,12,12.600000000000001,13.799999999999999
37478,25,4,7,16,12,12.600000000000001,13.799999999999999
37479,25,4,7,17,12,12.600000000000001,13.799999999999999
37480,25,4,7,18,12,12.600000000000001,13.799999999999999
37481,25,4,7,19,12,12.600000000000001,13.799999999999999
37482,25,4,7,20,12,12.600000000000001,13.799999999999999
37483,25,4,7,21,12,12.600000000000001,13.799999999999999
37484,25,4,7,22,12,12.600000000000001,13.799999999999999
37485,25,4,7,23,12,12.600000000000001,13.799999999999999
37486,25,4,7,24,12,12.600000000000001,13.799999999999999
37487,25,4,8,1,12,12.600000000000001,13.799999999999999
37488,25,4,8,2,12,12.600000000000001,13.799999999999999
37489,25,4,8,3,12,12.600000000000001,13.799999999999999
37490,25,4,8,4,12,12.600000000000001,13.799999999999999
37491,25,4,8,5,12,12.600000000000001,13.799999999999999
37492,25,4,8,6,12,12.600000000000001,13.799999999999999
37493,25,4,8,7,12,12.600000000000001,13.799999999999999
37494,25,4,8,8,12,12.600000000000001,13.799999999999999
37495,25,4,8,9,12,12.600000000000001,13.799999999999999
37496,25,4,8,10,12,12.600000000000001,13.799999999999999
37497,25,4,8,11,12,12.600000000000001,13.799999999999999
37498,25,4,8,12,12,12.600000000000001,13.799999999999999
37499,25,4,8,13,12,12.600000000000001,13.799999999999999
37500,25,4,8,14,12,12.600000000000001,13.799999999999999
37501,25,4,8,15,12,12.600000000000001,13.799999999999999
37502,25,4,8,16,12,12.600000000000001,13.799999999999999
37503,25,4,8,17,12,12.600000000000001,13.799999999999999
37504,25,4,8,18,12,12.600000000000001,13.799999999999999
37505,25,4,8,19,12,12.600000000000001,13.799999999999999
37506,25,4,8,20,12,12.600000000000001,13.799999999999999
37507,25,4,8,21,12,12.600000000000001,13.799999999999999
37508,25,4,8,22,12,12.600000000000001,13.799999999999999
37509,25,4,8,23,12,12.600000000000001,13.799999999999999
37510,25,4,8,24,12,12.600000000000001,13.799999999999999
37511,25,4,9,1,12,12.600000000000001,13.799999999999999
37512,25,4,9,2,12,12.600000000000001,13.799999999999999
37513,25,4,9,3,12,12.600000000000001,13.799999999999999
